wsr	1175535
valu	717720
kor	1507964
vacc	1828185
cang	1725123
claa	1837739
hawel	46207
howl	1785530
apei	1201792
aldx	1341235
zepp	1720446
pfdr	1839132
cznc	810958
artna	863110
nrp	1171486
spro	1701108
gwrs	1434728
crd-a	25475
hbmd	1390162
prsr	1825473
nodk	1681206
olma	1750284
fhtx	1822462
plmi	1840317
ezpw	876523
crtx	1662774
em	1834253
byts	1842566
ssti	1351636
muds	1820727
igic	1794338
smbk	1038773
gan	1799332
crge	1277250
bsrr	1130144
wprt	1370416
flmn	1703785
mmt	809173
nstc	1835817
sb	1434754
peo	216851
noa	1368519
rrbi	1071236
rmm	1771226
cnty	911147
vktx	1607678
glad	1143513
cfvi	1830081
care	1829576
pmgm	1837607
csta	1834032
lca	1844642
hyac	1819253
anac	1829558
incr	1857030
ttsh	1552800
sdac	1837248
ptsi	798287
hear	1493761
asa	1230869
axgn	805928
allt	1365767
itic	720858
ctra	858470
myj	884216
rlgt	1171155
hmco	1829042
mlr	924822
atax	1059142
cvm	725363
ncz	1227857
bcov	1313275
cato	18255
ufi	100726
ssaa	1830547
lsea	1721386
bsn	1815805
itegy	1579597
nev	1469392
cps	1320461
aggr	1842329
dzsi	1101680
oia	835333
chpm	1785041
xxii	1347858
bolt	1641281
fof	1375340
pmf	1140392
frst	1325670
klr	1719489
tg	850429
sor	91847
iii	1371489
dpls	866439
dhca	1838163
cbnk	1419536
kbal	55772
cste	1504379
cem	1488775
civb	944745
fsrx	1834336
stks	1399520
evi	65312
jnce	1640455
gtyh	1682325
esm	1841420
krnl	1832950
tcda	1595585
tcmd	1027838
gbli	1494904
htpa	1828817
mcr	851170
glo	1350869
ello	946394
btnb	1831236
erc	1227073
cnd	1824301
next	1612720
altu	1822366
ctt	1341141
bkt	832327
asg	786035
hffg	1680873
anpcy	1620678
tsib	1832737
sy	1758530
gpac	1831979
alt	1326190
ardc	1515324
edd	1388141
ftsi	1529463
hbcp	1436425
cova	1837160
aud	1067837
chaa	1838293
srlp	1525287
pfl	1244183
fsii	1822711
bny	1137390
osbc	357173
sttk	1680367
ipha	1598599
sd	1349436
orrcf	1390352
idba	1824036
tpgs	1840927
scpl	1760717
alpp	1606698
th	1712189
gnus	1355848
dbo	1383058
mrns	1267813
pcq	1140411
ellky	1437194
blua	1831006
alto	778164
og	1829949
aciu	1651625
lcut	874396
glsi	1799788
jgh	1615905
sol	1417892
surg	1392694
fpi	1591670
aehr	1040470
ejfa	1839434
cgen	1119774
sft	1762322
kiii	1826059
eot	1454741
nsr	813639
bbw	1113809
btcm	1517496
gamc	1841125
dhbc	1838176
clrm	1831937
tzps	1823481
cncn	1191334
klaq	1823323
lnd	1499849
dnz	1830374
fwac	1847874
ryam	1597672
arrw	1835972
lcaa	1841024
mpb	879635
tinv	1820144
fiv	1687081
aurc	1835856
dsx	1318885
ivan	1819142
wpca	1836075
tnk	1419945
ins	320340
cue	1645460
curi	1776909
pfis	1056943
ghl	1282977
mpaa	918251
tei	909112
sgc	95574
clls	1627281
ccac	1794621
actd	1842279
rain	1724979
kinz	1820875
ever	1640428
ftcv	1829328
cpsr	1805087
bned	1634117
pcyo	276720
zom	1684144
cnf	1733868
adex	1830029
adag	1818838
smmf	811808
hccc	1822935
cptk	1827899
acv	1636289
stly	797465
pvbc	1778784
tmkr	1821606
mdh	1823143
blpg	1416697
ff	1337298
hyi	1497186
atto	1606457
epwr	1825720
lctx	876343
brbs	842717
amyt	1783010
disa	1838831
pcb	1423869
natr	275053
fmiv	1842916
nvec	724910
cinr	1575051
psf	1498612
ader	1822912
dhhc	1830188
tci	733590
swet	1828914
vtiq	1823884
brt	14846
hgen	1293310
pow	1829427
eac	1832765
jwel	1805594
jrs	1158289
trit	1819876
usx	923571
nvsa	1838433
fnlc	765207
ht	1063344
atvc	1831874
avnw	1377789
bnft	1576169
axti	1051627
iiii	1829889
llnw	1391127
ipldp	52485
dgns	1827075
piai	1819175
xpoa	1821742
kmf	1500096
xbit	1626878
eskyf	1010559
bgh	1521404
camp	730255
kio	1515940
fmao	792966
cto	23795
selb	1453687
true	1327318
lotz	1759008
best	1709505
mci	275694
vtgn	1411685
mqt	887394
advv	1698519
amam	1836056
adn	1744494
rcel	1762303
sar	1377936
fei	1556336
gpp	1635650
vlgea	103595
puck	1836100
myc	882152
amsc	880807
vpv	895528
pbfs	1769663
sqz	1604477
hrzn	1487428
wia	1254370
tyg	1268533
ipvf	1839610
clnn	1822791
tk	911971
akts	1584754
qd	1692705
infu	1337013
gsaq	1823707
fuv	1558583
isos	1840572
hlah	1826814
fssi	1822862
clow	1619227
cru	1825497
cffe	1839530
stre	1838361
mic	1845290
bkcc	1326003
vpcc	1841408
mvt	897269
vpcb	1840792
ipva	1839608
macq	1838672
kalv	1348911
clas	1826855
vra	1495320
bgt	1287480
tti	844965
cybe	768411
fldm	1162194
whf	1552198
plpc	80035
mogo	1602842
atro	8063
qmco	709283
acet	1720580
cfv	1828049
egan	1066194
hpx	1809353
rclf	1833498
mtac	1826667
supv	1517399
lokm	1841585
vtru	1805012
dbvt	1613780
rcs	916183
fthm	1753162
epzm	1571498
gcbc	1070524
oacb	1820931
gdp	943861
mue	1071899
fct	1282850
aout	1808997
cogt	1622229
asaq	1819510
tekk	1822027
mec	1766368
clvs	1466301
hcii	1823033
mon	1828325
ois	1121484
plm	866028
sctc	1577445
btcs	1436229
pck	1170300
ocn	873860
tgan	1715768
msb	65172
ithx	1828852
fll	891482
strs	885508
npv	897421
ngvc	1547459
cplp	1392326
lovv	1605780
silc	916793
uroy	1711570
spxx	1338561
thtx	1512717
cdxc	1386570
repx	1001614
cveo	1590584
kulr	1662684
pcsb	1691337
lptv	1643988
nl	72162
svok	1828672
rlmd	1553643
iif	916618
cdr	761648
tufn	1757399
nrac	1831964
soi	1697500
hmtv	1567345
agle	1636282
kplt	1785424
mixt	1576914
dbdr	1823144
stem	1758766
phd	1305767
afcg	1822523
lcap	1802450
ssss	1509470
mcbc	1053584
eols	1570562
levl	1412707
svfb	1837238
znte	1823652
ajx	1614806
ston	1753886
emo	1517518
gwgh	1522690
axdx	727207
gf	858706
srra	1290149
evm	1177161
bkn	894242
cnlhn	23426
solo	1637736
nuo	878200
hoft	1077688
cia	24090
kavl	1762239
dyns	1854270
nbn	811831
nbh	1178839
taca	1826991
nbtx	1760854
cas	1822309
akic	1826574
bmea	1840439
xair	1641631
scvx	1794717
acev	1813658
eex	1579214
mile	1819035
sv	1822966
blts	1827328
nat	1000177
nwpx	1001385
meip	1262104
aplt	1697532
lhaa	1841948
aspc	1836547
kaii	1825962
twn	804123
asxc	876378
inse	1615063
dbl	1525201
ebet	1829966
mta	1722606
noac	1824888
boas	1838544
biot	1825413
oyst	1720725
arbg	1823826
paqc	1830531
wimi	1770088
fvt	1824434
mfm	801961
nml	1562051
mav	1258943
nca	818851
vii	1826011
itq	1805508
ldha	1842373
powl	80420
ptic	1821075
ampi	1835636
ostr	1834226
mgu	1326390
velo	1832371
shac	1820160
tmac	1835236
flme	1831481
gnac	1832250
zwrk	1828438
yq	1821468
fvcb	1675644
bgr	1306550
cvgi	1290900
frsg	1842883
mrln	1260968
nvve	1836875
kmda	1567529
agfy	1800637
taco	1585583
mhi	1223026
uti	1261654
nrxp	1719406
foa	1828937
iacc	1844579
nrim	1163370
pipp	1822835
cix	1049606
hqi	1140102
alpn	1626199
afaq	1841661
tsi	809559
akus	1722271
sbow	351817
twoa	1843988
tgrf	1551286
lxu	60714
hiti	1847409
opt	1815620
pavm	1624326
pht	1166258
lndc	1005286
dhx	1393883
fzt	1839824
cdak	1659352
picc	1835800
hcaq	1833769
jce	1385763
aenz	1572621
sjt	319655
caba	1759138
orrf	826154
kair	1824171
wilc	1030997
mulg	1629665
emf	809708
ziop	1107421
chn	845379
smsi	948708
scor	1158172
eqha	1826729
nxp	883618
glha	1841734
lvra	1841383
fixx	1661998
atcx	1751143
cvcy	1127371
sund	1171838
fdbc	1098151
vrna	1657312
nxq	885733
cspr	1598674
trhc	1651561
vntr	1705682
pke	76267
ftf	1233087
ltcn	1732406
yrd	1631761
unty	920427
mhld	1412100
seovf	1491434
hbio	1123494
grin	1725293
pkoh	76282
vel	1692376
trca	1840353
yi	1738906
niobf	1512228
fora	1829280
sbt	1680379
fen	1284940
nr	71829
bcbp	1228454
nvgi	1500122
alco	3545
luna	1239819
ictsf	1010134
gp	1584547
pfhd	1630856
bdsi	1103021
vtn	883265
dmb	1565381
mgta	1690585
mtt	1454021
onds	1646188
ngl	1504461
rrgb	1171759
lcnb	1074902
isle	1837997
cntb	1835268
urgn	1668243
lgi	1278211
lmnr	1342423
dms	1725134
envi	1822691
esxb	1323648
scm	1551901
nuw	1450445
oca	1827669
fins	1745059
axu	1364128
invu	862651
obelf	1334388
tschy	1614483
dwin	1812360
nsrpf	1536674
pdlb	1703489
borr	1715497
nath	69733
evf	1070732
gdo	1472341
gte	1273441
fst	1815737
etnb	1785173
kndi	1316517
dhy	1061353
clpt	1285550
thma	1835567
aft	1502573
pfsw	1095315
dlca	1831928
scd	1270131
ghac	1806156
vhaq	1823857
hrow	1360214
bgsx	1838666
fbiz	1521951
eod	1386067
acnb	715579
mymd	1321834
fund	825202
vrca	1660334
bite	1831270
fccy	1141807
rvp	946563
ppta	1526243
athn	1840292
frw	1825739
frtg	1602813
crzn	1844635
mesa	810332
ltmaq	1047716
lkco	1487839
qfta	1830795
opa	1843121
rchg	1817786
labp	1785345
tbnk	1447051
vtnr	890447
rcky	895456
tcac	1801602
cmls	1058623
sbtx	1671858
srsa	1821682
mepw	1627452
pxlw	1040161
etx	1563696
bwfg	1505732
esq	1531031
pkbk	1315399
lhdx	1652724
swkh	1089907
ebon	1799290
frgi	1534992
scaq	1821812
petz	1684425
ueps	1041514
odc	74046
ags	1593548
weys	106532
kldi	1752474
codx	1692415
urg	1375205
wndw	1071840
iea	1652362
nhs	1487610
emkr	808326
pstl	1759774
mrcc	1512931
acst	1444192
suns	1508171
pzc	1181504
voxx	807707
rekr	1697851
catn	1632275
gpja	41091
fbio	1429260
glre	1385613
nmg	1649752
actg	934549
clim	1835713
glop	1598655
xoma	791908
npce	1528287
pcom	1204413
cslt	1433714
ihit	1682811
mtem	1183765
gceh	748790
myfw	1327607
jfu	1619544
ggt	921671
mg	1436126
insi	30125
nro	1261166
atos	1488039
shbi	1035092
tsbk	1046050
czfs	739421
nmtr	1551986
igi	1462586
otlk	1649989
ngc	1843249
hbp	1093082
tmq	1543418
sbii	1842729
surf	1718108
samg	1549966
drio	1533998
evg	1287498
sppi	831547
zeus	917470
pana	1828989
prof	1628808
nksh	796534
jof	859796
gtii	356590
vbf	5094
bttr	1471727
nen	746514
poetf	1437424
nsl	1093428
athx	1368148
rei	1384195
cbay	1042074
syrs	1556263
bdtx	1701541
kmph	1434647
esca	33488
qtnt	1596946
dhf	1057861
cidm	1173204
jco	1686142
flc	1245648
bhr	1574085
aeac	1827392
maqc	1844419
fron	1842223
ivh	1568292
tcfc	855874
lega	1834628
isba	842517
wlfc	1018164
aif	1526697
mpa	891038
rbtk	1594204
fgbi	1408534
mtrx	866273
ehi	1228509
ovid	1636651
chmg	763563
bsl	1486298
ide	1417802
efl	1701167
smts	1705259
wneb	1157647
btx	748592
dbb	1383084
ckpt	1651407
mram	1438423
nhhs	1503707
atlo	1132651
emp	66901
fif	1513789
enx	1177162
hudi	1791725
tvac	1820566
acrhf	1762359
mxf	65433
grx	1391437
ibex	1720420
crnt	1119769
expr	1483510
sien	1551693
apen	1251769
brpm	1839360
cvly	806279
dsac	1823466
nxr	888411
nc	789933
lnfa	1823575
mrmd	1522767
gapa	1839121
bedu	1696355
vtaq	1822145
pwfl	1774170
evbn	842518
pmts	1641614
pmvc	1807765
fxe	1328598
fngr	1602409
hyb	825345
lbti	1384135
acbm	1622996
nltx	1404644
gcac	1498233
nisn	1603993
nwfl	1013272
icbk	1470205
phun	1665300
nls	1078207
wism	1756640
enj	71508
bsvn	1746129
ksi	1843351
nsrcf	1302084
inka	1826671
pgrw	1833213
mfin	1000209
inb	1395057
trec	7039
phic	1825724
fusn	1805890
fdeu	1646109
mrbk	1750735
aprn	1701114
dakt	915779
cece	3197
drrx	1082038
rmbi	1767837
vwtr	830122
cofs	803164
ctxr	1506251
vmd	1729149
elek	1518487
opp	1678130
nhic	1852931
viot	1742770
oxsq	1259429
tsq	1499832
ltrpa	1606745
hbb	1709164
ocx	1642380
ft	833040
eigr	1305253
sos	1346610
immp	1506184
ncmi	1377630
smti	714256
fhai	1309251
lqda	1819576
maps	1779474
lazy	1721741
kf	748691
quad	1481792
alya	1734520
dla	1101396
bcml	1730984
goed	1810140
ih	1814423
emx	1285786
hsaq	1814114
byrn	1354866
beem	1398805
crecf	1478035
nnbr	918541
frbk	834285
abti	1442999
flxs	37472
pim	830622
ctso	1175151
thca	1773087
kirk	1056285
ampe	1411906
groy	1834026
sldb	1707502
hurc	315374
mhh	1437226
smlp	1549922
drtt	1340476
awh	926617
bwg	1504545
aty	1861233
atxg	1650101
pfd	868578
tlmd	1791091
ltrx	1114925
prtk	1178711
hrtg	1598665
crdf	1213037
aryd	1838821
niq	1564584
stal	1614556
rgco	1069533
dnay	1850079
linc	1286613
mlp	63330
essc	1760683
teaf	1704299
hglb	1622148
pine	1786117
vsta	1792829
gstx	1497649
tcrr	1750019
plxp	1497504
achl	1830749
mtnb	1582554
hysr	1481028
bbxia	1814974
bwmn	1847590
hzn	1637655
ozsc	1679817
imcc	1792030
vhc	1082324
opbk	1722010
uihc	1401521
nak	1164771
snse	1829802
ataq	1841004
piivx	1557265
impl	1445499
harp	1708493
abgi	1833764
hsbi	943033
cwgl	1562151
essa	1382230
iti	350868
bgx	1504234
tga	736744
fnwb	1556727
agmh	1705402
cffi	913341
pdsb	1472091
istr	1602658
acp	1503290
txmd	25743
racb	1819724
nanx	883107
glq	1316463
lrmr	1374690
tern	1831363
hofv	1708176
lyts	763532
aveo	1325879
blsa	1823200
ocax	1820175
kvhi	1007587
crmd	1410098
pirs	1583648
xspa	1410428
ardx	1437402
edap	1041934
empr	887396
apto	882361
msd	904112
gbox	1419275
wmpn	1828376
byfc	1001171
pw	1532619
clsd	1539029
vabk	1572334
ifrx	1708688
hlan	844959
naz	892992
cbh	1701809
dgl	1383055
aqst	1398733
plbc	1168455
dmf	839122
tela	1561921
imux	1280776
iga	1332943
dnif	1059213
icad	749660
ear	1719395
arl	1102238
jhs	759866
spok	1289945
cpss	889609
slgl	1684693
hie	1519505
eusg	1832505
csse	1679063
fncb	1035976
gldg	1538847
mlac	1807594
tuem	878726
cik	810766
imnm	1472012
freq	1703647
mhf	830487
ger	1612875
vinc	1796129
qipt	1540013
mnsb	1693577
cee	860489
immr	1058811
bta	1343793
belfa	729580
gbcs	727346
cmcm	1597835
xyf	1725033
fmn	1199004
tffp	1733413
zme	1838937
viao	1769116
shmp	1465470
omeg	1832010
mreo	1719714
iwbb	1648365
flac	1828326
dmo	1478102
cwbhf	1750155
rvsb	1041368
vcka	1820190
batl	1282648
advm	1501756
ptrs	832090
wrn	1364125
ntg	1490286
wve	1631574
ctr	1547341
seel	1017491
lvtx	1840748
celc	1603454
gein	1683131
wrap	1702924
ljaq	1825437
panl	1606909
egy	894627
genc	64472
aqb	1603978
asps	1462418
sqns	1383395
rngr	1699039
fxy	1353613
xgn	1274737
snfca	318673
cban	711669
riv	1501072
infi	1113148
mlyf	1801762
alzn	1677077
inmb	1711754
atif	1755058
mist	1408443
pwod	716605
epm	1006655
mbio	1680048
gramf	1876945
inod	903651
bysi	1677940
twin	100378
cmpx	1738021
clgn	1631487
xflt	1703079
gnrs	1790665
ung	1376227
hdsn	925528
jagx	1585608
srt	1031029
jpt	1679033
hwbk	893847
vnrx	93314
frevs	36840
cwco	928340
calb	1752036
ctgo	1502377
jhi	759828
adma	1368514
mcmj	1785592
smid	924719
sesn	1485003
pebk	1093672
clnh	1479681
inzy	1693011
ntz	900391
ecf	793040
bwac	1821146
uone	1041657
wea	1163792
gmgi	1437925
gdnsf	1771706
fstr	352825
nmmc	1819157
ffmgf	1641229
ffnw	1401564
nxtc	1661059
esea	1341170
alid	1575295
fcco	932781
ebac	1841258
ftco	1828377
nbst	1831978
gaia	1089872
prtg	1095435
asur	884144
mbcn	836147
bset	10329
pfo	882071
rdcm	1016838
ctrm	1720161
dbtx	1656536
gau	1377757
uoli	1081834
yj	1759614
sj	1753673
vmm	895658
leat	1456189
mcn	1289868
algr	1720025
heq	1496749
ueec	1096938
phil	704172
cdzi	727273
cxe	845606
enz	316253
cydvf	1394039
eml	31107
mpv	831655
atnx	1300699
lsac	1869365
fnec	1142129
cbat	1117171
dlhc	785557
oncr	1671818
btcy	1630113
virx	1061027
nbev	1579823
pshif	1538169
gwso	1430300
pai	75398
bfin	1303942
usdp	1610682
ortx	1748907
hyw	1785680
nunz	886093
lake	798081
evoj	1834342
pbpb	1195734
ebmt	1478454
glaq	1823383
avro	1681087
dbp	1383057
mnov	1226616
obsv	1685316
hlxa	1821586
jfin	1743102
espr	1434868
bene	1828735
mnp	894351
lfac	1851266
vrdn	1590750
intt	1036262
czwi	1367859
agd	1362481
krmd	704440
usak	883945
gsv	1321847
sfe	86115
nny	818850
emyb	1449794
lbps	1830162
brez	1817640
rphm	1637715
bdsx	1439725
gnft	1757064
aptx	1674365
jsd	1509253
mbtc	1837344
lee	58361
ibio	1420720
osg	75208
ctic	891293
sdsya	1163609
xnet	1510593
rocr	1839412
aaoi	1158114
bsbk	1787414
bcv	9521
chmi	1571776
jill	1687932
ata	1825254
ofs	1487918
kwac	1823086
anvs	1477845
bgsf	1474903
avbh	1443575
nexi	1538210
fraf	723646
ngs	1084991
gvxxf	1490596
tast	809248
mven	894871
maca	1835416
iin	88790
sach	1682220
mn	1524223
imbi	870826
spe	897802
rmi	1746967
sal	1060219
htoo	1819794
gmda	1600847
ovly	1431567
lptx	1509745
ghst	1121795
oiim	1095348
hexo	1690947
flnt	1460329
pfmt	1550695
strt	933034
nkg	1177219
ater	1757715
grrb	1126961
fkys	737875
rell	355948
prog	1580063
lmst	1358356
lchd	1715433
stsa	1692830
banx	1578987
bctx	1610820
thm	1134115
nmt	897419
plg	1095052
cpkf	847538
cmcl	766011
fcrd	1464963
cfms	1305773
adra	1823584
usio	1088034
ds	1175483
dcf	1627854
fnrn	1114927
bmtx	1725872
ksm	846596
rfm	1790177
unb	706863
smwpy	1455634
gfed	1046203
seav	1763660
wmc	1465885
hcmc	844856
apcx	1070050
mgf	811922
msgm	1821175
fsbw	1530249
chra	1730346
clpr	1649096
cgo	1285650
fcap	1070296
tnxp	1430306
macu	1805795
iaf	779336
tjbh	1499785
sga	886136
synl	95953
ggz	1585855
ship	1448397
nxtd	1566826
sbfg	767405
kldo	1751299
jyac	1824119
gnss	924383
sbi	882300
bkep	1392091
erh	1279014
cfbk	1070680
qubt	1758009
eqos	1790515
lark	1141688
aneb	1815974
goro	1160791
cntg	1757097
gne	1528356
eq	1746466
amao	1843656
vblt	1603207
wstg	945983
whg	1165002
ovbc	894671
otra	1821318
qoeg	1439237
ncty	1296774
lybc	816332
mntx	1302028
ubfo	1137547
crkm	1700357
galt	1133416
uavs	8504
fosyf	1336835
zyne	1621443
ihd	1496292
fpl	1589420
mdxl	1601280
onct	1260990
eucr	1822929
ghm	716314
cbfv	1605301
usws	1670349
dvd	1017673
atnm	1388320
ntic	875582
xers	1867096
esgc	1532981
bchg	1732409
nim	890119
gdrzf	1072725
opnt	1385508
earn	1560672
lmao	1831868
mlss	855683
hmlp	1603016
ofed	1501078
pcm	908187
vgi	1528811
wrri	1637197
tnp	1166663
acr	1332551
gsit	1126741
asys	720500
rvi	1735184
lxeh	1814067
qnbc	750558
culp	723603
ircp	1128173
ncna	1709626
leju	1596856
mmnff	1776932
life	1339970
hnw	1388126
cmu	809844
scyx	1178253
ldsn	1737193
prov	1010470
rmbl	1596961
bcel	1532346
epsn	1726126
func	763907
trtk	1560905
bway	1505065
jg	1737339
pni	1170311
fat	1705012
gdl	1378701
kfs	1072627
swz	813623
ytra	1516899
tmpm	1823524
mlvf	1550603
rndb	1667161
nobh	72205
pypd	1611842
ctg	23111
efsi	880641
dogz	1707303
sybx	1527599
aaic	1209028
tyme	1537917
aubn	750574
pnrg	56868
bfi	1723580
lomlf	1509397
bivi	1580149
gcv	845611
crvs	1626971
enbp	1437479
litb	1523836
mbii	1441693
ades	1515156
ayla	1797336
svra	1160308
very	1575434
adoc	1824884
rbkb	1751783
frsx	1691221
ampy	1533924
bbq	1021270
oeg	1108967
ddlx	1643194
uryl	1652842
itrg	1722387
rdhl	1553846
pbyi	1401667
tllyf	1689382
asc	1577437
enlv	1596812
bcli	1137883
rayt	1539778
srl	16859
orn	1402829
clvr	1819615
smed	898770
pflc	1093728
jeq	866095
alot	8146
kzia	1075880
qtt	1733298
cfrx	1478069
uexcf	1289028
vihd	1676580
opof	740971
otic	1493566
bkgm	1527383
vnce	1579157
zdge	1667313
pgp	1318025
sncr	1131554
cncg	1005101
tlis	1584751
dex	1396167
ptn	911216
hmnf	921183
mict	854800
cqcq	1569083
srts	1494891
exd	1480999
ae	2178
erlff	1271554
jls	1472215
armp	921114
nh	1566469
tlsa	1723069
fenc	1211583
hqda	1304730
sgni	1023198
arc	1305168
issc	836690
kala	1479419
acu	2098
szc	1506488
nref	1786248
dlng	1578453
isdr	843006
nuvr	71557
wbqnl	1785494
msac	1836517
nmi	830271
bq	1815021
pfx	1490349
smm	1534293
casi	895051
csbr	771856
pbip	1578776
edf	1501103
cwbc	1051343
eman	1046995
bblg	1419554
tmrc	1445942
mmlp	1176334
aku	1776197
bksc	1007273
pcyg	50471
sup	95552
fonr	355019
ivac	1001902
srax	1538217
farm	34563
mark	1368365
brcn	1158399
cnce	1367920
fxnc	719402
fvam	1823465
bbig	1717556
nymx	1018735
sfbc	1541119
hil	1287808
elvt	1651094
mpvdf	1004530
trvn	1429560
vect	1836379
oesx	1409375
move	1734750
jemd	1708261
tzoo	1133311
cxdo	1075736
brid	14177
resn	1579910
ela	701719
koss	56701
qli	1779578
liqt	1307579
intg	69422
vcif	1517767
gnt	1438893
sunw	1172631
gtch	1471781
gmtx	1816736
hrbr	899394
elmd	1488917
crawa	47307
scph	1604950
gfasy	1389207
glu	1282957
geos	1001115
pgz	1557523
mchx	1224133
rdi	716634
lfmd	948320
admp	887247
eaco	784539
dbe	1383062
wtrh	1653247
cmtv	718413
cmct	908311
csbb	880417
tggi	1891791
vygr	1640266
ljpc	920465
jroof	1602380
angn	1601485
reemf	1419806
wter	1532390
srev	1310114
airg	1272842
pcti	1057083
htbx	1476963
afbi	1823406
uboh	1087456
sfdl	818677
extn	1635881
neon	87050
arec	1590715
ptzh	1627469
blrx	1498403
ipa	1715925
kxin	1713539
fam	1302624
spi	1210618
dtf	879535
bfra	1712641
slgg	1621672
sanw	1477246
prph	868278
stim	1227636
tccr	1108645
siox	1636050
ugro	1706524
lsyn	1667489
usas	1286973
cizn	1075706
inlb	1500123
gass	1328919
sotk	806172
crcw	1688126
lsf	1650696
tour	1597095
otrk	1136174
aqms	1621832
fve	1159281
most	1113513
stcn	914712
orph	1764791
axla	1633070
nmrd	1602078
rfl	1713863
hwin	1632081
enmpy	1630511
nxc	885732
cev	1074692
qrhc	1442236
kuke	1809158
irix	1006045
agfs	1592016
ubx	1463361
dit	928465
lbph	1832168
fstx	1566373
dyai	1213809
crbp	1595097
arat	1566243
ccm	1472072
bfgx	1741257
fgovf	1064052
iae	1385632
trx	1173643
ap	6176
anix	715446
wkey	1738699
imv	1734768
somc	703699
sls	1390478
sppp	1539190
pnf	1140410
axr	6207
smhi	1690334
ccel	862692
lft	1547546
sgtx	1821323
tusk	1679268
fet	1401257
gmbl	1451448
bhse	1759186
hyre	1713832
augx	1769804
ubcp	731653
wfcf	1360565
mvo	1371782
lmpx	1731727
paic	1810560
hdvy	1141788
phas	1169245
zgyh	1773086
ftft	1066923
pei	77281
fmbm	740806
vtvt	1641489
glv	1288795
ecrp	1696898
dtea	1627606
idn	1040896
dxyn	29332
nick	1000045
gsmg	1738758
hepa	1583771
vlt	846671
mtbc	1582982
dune	1817232
pmhg	1586454
rpmt	1437283
izea	1495231
pays	1496443
rgs	716643
nbse	1173281
xfor	1501697
mdna	1807983
logc	1664106
lfvn	849146
lizi	1783407
asln	1722926
mrkr	1094038
cxh	847411
erdcf	1398972
ettx	1724344
neti	1587264
hook	1760542
eyen	1682639
lpcn	1535955
ncra	1756180
asmb	1426800
verb	1566610
wmllf	1077640
tpz	1408201
feim	39020
cga	857949
tkls	1429393
rgt	1514490
eton	1710340
nms	1607997
lsbk	1341318
drrsf	1421570
cdor	929545
nyc	1595527
oss	1394056
lub	16099
cmmb	1534248
atnf	1690080
utgn	832480
oncy	1129928
afib	1522860
ltrn	1763950
cthr	1015155
obci	350737
bsgm	1530766
mitc	1828098
fpocf	1177439
sonm	1178697
ffbw	1787384
optt	1378140
ivc	742112
pesi	891532
caas	1157762
cih	1749797
agtc	1273636
juvf	714712
pdex	788920
rcar	1016708
watt	1575793
clxt	1705843
slng	1043186
vivk	1450704
cphc	1672909
gpl	1300050
naii	787253
cptp	202947
wlms	1136294
dyfn	1794287
shwz	1622879
frln	1810031
bkrrf	1699906
dqws	1652561
mfd	1276469
bgi	1179821
wwr	839470
ddf	896923
vbfc	1290476
dare	1401914
gmgt	1816906
cfcx	1489803
rcmt	700841
tact	1017303
aeye	1362190
flgc	1790169
pcf	810943
boxl	1624512
lov	1705338
lway	814586
gbnh	1735948
ulbi	875657
sobr	1425627
optn	1494650
glyc	1253689
mfon	1447380
occi	1716951
coda	1334325
pkkw	1657642
ycbd	1644903
necb	1847398
ttoo	1492674
srga	1760173
glxz	13156
oogi	1160798
gecc	1675033
artx	916529
hnna	1145255
asm	316888
any	1591956
ocg	1776067
airrf	1476573
loncf	1472619
ped	1141197
apre	1781983
snd	1529628
pfbx	770460
emcf	858800
fust	1636051
cyad	1637890
prt	1724009
sieb	65596
bpt	850033
nhtc	912061
botj	1275101
ptbs	925173
eea	791718
unxp	1751707
jhaa	1753217
avco	1630212
pcsa	1533743
mays	54187
aame	8177
icmb	1578348
moxc	1864055
apt	884269
itrm	1659323
voc	1505413
cmpi	1651431
pbhc	1609065
sev	1840416
pltyf	1433309
dpw	896493
crws	25895
vtdrf	1465872
jrsh	1696558
lnsr	1320350
rrts	1440024
plin	1735556
lqmt	1141240
nbw	1178840
vgz	783324
ganx	1819411
turn	893739
iroq	1514743
cnig	1582244
nrt	72633
edi	1551040
evax	1828253
hson	1210708
coms	1178727
mmmb	1520358
psix	1137091
elys	1080319
airt	353184
usap	931584
salm	1050606
bcac	1814140
mtex	1056358
usau	27093
omex	798528
ncsm	1692427
entx	1638097
fury	1514597
psti	1158780
gtbp	109657
milc	1358656
cycn	1755237
evgn	1574565
emma	822370
id	1698113
grow	754811
hall	819913
abvc	1173313
hnrg	788965
aspu	1487198
ucl	1775898
fmo	1305197
frd	39092
rwbyf	1744345
cdtx	1610618
actx	1096950
cocp	1412486
lci	57725
feng	1509646
educ	31667
tara	1359931
tsrmf	1431922
foxw	1829999
igny	1834645
stcb	1539850
fusb	717806
aese	1708341
asti	1350102
nm	1333172
hty	1396502
phx	315131
hsti	1365388
pme	1517130
ayro	1086745
fco	876717
orgs	1460602
ltdh	93205
edsa	1540159
ug	101295
asgi	1793855
igxt	1098880
mgyr	1337068
jmm	838131
cmt	1026655
acrx	1427925
osmt	1739426
zest	1437491
pqeff	1561180
wcrs	1363958
feo	1363438
bmbn	804563
ppih	914122
pvl	1520048
aunff	1507713
cen	1576340
rskia	84112
gtec	1735041
nept	1401395
wnw	1787803
neph	1196298
ipwr	1507957
lngb	1602706
